location_id,country,state,city,postal_code,author_id
2ed8d2f6-f3d0-4ec1-b927-47f83e2ef625,Tunisia,Wyoming,Amandafort,64681,9886485662
a00353c6-2d04-408a-af96-7c9cdcd2fa29,United Arab Emirates,West Virginia,Lake Isaac,93597,7123298211
6d6a8743-f52f-4263-af3d-a5893dc3902d,Azerbaijan,South Dakota,Courtneybury,54190,8333447557
618ef66e-80a7-4e89-9c20-b8a3894e56fa,Palau,West Virginia,Robertfort,78886,1306450209
a0a1c101-1865-4812-ae94-45eb8ae3eb57,Qatar,Utah,Lake Ryanshire,55163,1211238732
780d392d-7dba-4825-b4dc-a516f320b6d3,Equatorial Guinea,Indiana,Jamestown,37268,11708631116
c731051e-a4b4-492d-8755-848f3d1ac238,Albania,Arkansas,Anthonyside,99775,6358011476
6e0f122e-2708-4c98-b8a6-66c96cbac4fd,Finland,Illinois,Harrisonbury,55005,1007819513
8088f0e5-9c6c-4cf0-8e5a-3873235877b7,Ireland,Mississippi,New Biancamouth,8775,989798407
3daebfa7-c3d9-4eba-aa5b-331371cafeb8,Venezuela,Washington,Whitneybury,69467,5198296972
7663d57f-9ea5-42f7-80a9-3287f319062d,Ethiopia,Colorado,Crawfordbury,2587,2618973350
2bcc2acd-90d9-4d11-b332-d3c580e86cba,Greece,Nevada,Roberttown,24409,7889645428
752993b8-aa3b-4f3d-a194-d71884d8f0fd,Belgium,Mississippi,Lake Alexanderberg,43401,1249210737
392e0c29-8cef-4010-9f98-8232c6564f10,Saint Barthelemy,Texas,North Davidton,30362,6524045115
1826dfb4-f373-4d8d-89e7-f3fac83e9f86,Qatar,Montana,Wilsontown,68371,1549164220
5c341a18-b88c-4e49-b9e3-2c310adc0b8c,Netherlands Antilles,Idaho,North Leah,4600,10859350749
6c29fe0d-ef4d-4fc2-9c28-be731651b874,Yemen,West Virginia,West Barbaraton,36378,6293669285
f53543d5-192f-4a60-9376-e755076217c0,Philippines,Hawaii,Benjaminfort,68255,990115700
e1d848c3-f079-4a7f-b6fd-f7bb797e2075,Liberia,West Virginia,West Dennis,74068,1314610865
fa7d68e9-7046-4c3d-b00d-44b7b94dcb3b,Dominica,Colorado,Timothymouth,25033,2699453049
a3d7009e-9e9b-48bf-adc0-78eca37d603a,Fiji,Alabama,East Christianfort,93797,1617510383
9de9a5f1-0b53-499d-9ce2-4e815b65ce6e,Papua New Guinea,Rhode Island,Port Kathy,95440,1804099798
2698820f-6360-4bdc-af95-78eed5425306,Argentina,Maine,Gibsonmouth,31685,5482133313
78aa6da6-2ca9-4454-b175-6774c3b8ba1c,El Salvador,Florida,Randallbury,2130,6483228879
7e0f8f96-4714-4c1d-a4fc-cf225cd95383,Azerbaijan,Arkansas,South Donna,49833,1359171143
3ccafe0b-2757-482d-8f47-38f9c195c4c0,Malta,Rhode Island,Jacobview,56085,9635253647
2e6e1439-b33a-41e4-81ff-6bbe4f801c6a,Mauritania,Nebraska,Jeffreymouth,40168,9660851266
b52a2e59-bbe5-477b-89b7-c339f9c90b56,Gibraltar,Maine,West Roberttown,1248,24086815138
7877f535-5e19-4820-852e-cd0e172a12a8,Holy See (Vatican City State),New York,Lake Robertfurt,7741,2079014049
24fee63d-b2e0-4ed6-b10b-1d0d1c65640f,Panama,New Mexico,Goodbury,53170,1596591592
f814c94f-7d3a-450d-ac14-97a512adc763,Algeria,Kentucky,Lake Matthewton,59725,6682581677
cac2bebf-1161-4e5d-9211-835994d5c749,French Guiana,New York,Rebeccaton,77419,1340135310
f4a7904e-98a4-4537-92c1-7e092cacc397,Trinidad and Tobago,Alabama,Dianechester,71451,1378534795
8af7fc04-9349-4596-bd28-ac28d503eba3,Nauru,Missouri,Jasonshire,94475,6404852287
154a41b3-66ba-4ab9-a0fc-7305c339007b,Algeria,Hawaii,Laurashire,28786,5043220899
18180eab-20e5-47b4-a288-e0a03417b3ba,Nauru,Rhode Island,North John,14020,25830938396
ec24a23e-faa4-44f2-952a-26842c20236e,Jordan,Tennessee,North Joseph,72456,5305914746
4fa1d63c-5677-41b3-acf7-0a7d44852a03,Tuvalu,Washington,New Reginald,92975,1004697789
e294ad7e-0884-4a6c-a497-aebf7cc1872e,Saudi Arabia,Washington,Jillshire,47518,1299520784
b2591efe-6d20-4d3d-8678-5f577aa473e9,Kazakhstan,Massachusetts,East Jeffreymouth,17462,5656767017
63f64a7c-e060-4dfe-beff-aa071993539c,Benin,North Carolina,Port Stephenshire,4937,21739083226
37212395-821e-4ae7-8823-c3319204e92c,Isle of Man,Utah,Derekview,93553,5586820445
dc5ba4df-4557-4f02-b1a2-f2136086ae73,Slovakia (Slovak Republic),Indiana,North Margaretberg,39646,7758095950
f7158e22-8a15-44a1-8d78-e121d9b4b89c,Tuvalu,North Dakota,Guyfurt,29647,33905569095
c289d7f0-52f8-4907-9ad7-03fce4c7b4c9,Ethiopia,Connecticut,East Martin,55759,5971931109
1754f9f3-ebdf-4843-9c14-bb7e8e9841f1,Saint Martin,South Dakota,Alvaradoport,76330,7368331503
38bae7e1-2316-40ee-afbf-6ad15d449b0f,Saint Martin,Arkansas,West Amy,14642,35732190875
d8a7b12a-501d-4d90-8a06-d939b572766e,United States Virgin Islands,New Jersey,Cuevaston,69126,30438339858
e67dc772-cc1c-4989-a375-5cd740217669,Faroe Islands,Rhode Island,East Kellyfurt,44116,24761110887
d61805fd-831e-4a5b-99de-c66143a73f5f,Mexico,Maine,Holderstad,74343,2826373284
9ddfa7e0-b3ea-4379-b2c3-65bb5ab23eb1,Cayman Islands,Georgia,South Angelafurt,57139,7973956313
708a1bf1-c6c5-4b21-b976-746cf2ec42d0,Canada,Iowa,Zavalaville,1502,2776930416
7398fa9d-d766-4aaf-a954-8c8b56213bd1,Australia,Michigan,Lake Marvinchester,99355,5265321293
d4f4c16f-7a9b-4e9c-ae2f-e53f1da5fa6e,Faroe Islands,Massachusetts,Port Robin,77396,8855872361
aece14c1-e7b6-4f74-8415-1e17cf59ebe9,Greece,Oklahoma,Port Aprilside,95338,12304189681
27e57cee-fa00-4ec8-a779-d26fefefbf06,Jamaica,Delaware,Port Michaelberg,6104,7389682171
d625b9c4-3dcc-4a73-b4d2-be49c631144f,Bulgaria,Florida,Lake Donna,3219,35952148208
c793aa05-799e-4a4a-b981-e1ecd7073a61,Uganda,Iowa,North Meagan,48113,28934291002
4cda6085-8e4b-493e-8f81-14ff49ecc500,Cuba,South Dakota,Stanleyview,93663,8696284293
e0a0dd1e-9862-4ac3-8ec6-f308c564ec24,Kazakhstan,Michigan,Hunterchester,38468,6281660409
3b49431e-735e-40bf-a5c2-b0d71208f9e6,Nicaragua,California,Charlesland,69053,2708555145
6506fbdc-790f-448f-b708-25d31eb21fa1,Bahrain,Alaska,Chambersberg,10110,5981031698
f50edef1-8dcb-4216-a404-95465a7b43bc,United States Virgin Islands,Texas,Nealside,85244,6260077244
0094a366-3004-4548-af2e-d365bba7cbb5,Central African Republic,New York,South Spencer,48823,9359096778
48fba5eb-f4f8-4079-9df9-ebb793ea11de,Timor-Leste,Arizona,Lynchmouth,44578,10452002363
89cb50ef-be3f-40d4-9da8-d1fe733d1ec7,Uzbekistan,Colorado,North Lindsey,9166,22424368486
ead37f4a-d7df-43d5-9da5-60b63d8ac17b,Fiji,West Virginia,Lake Susan,59484,6990496417
00546aa4-0852-4125-9a6c-da5e1f170d4f,British Indian Ocean Territory (Chagos Archipelago),Montana,South Jessicaburgh,61779,1361601891
42c4ccad-b125-43e4-a85b-051c4b13f588,Argentina,Vermont,Michaelastad,16491,2584344527
1ce6e033-9da2-4c56-85bd-03b468d94f74,Barbados,Vermont,South Melissa,39468,34882805755
fc12ee3e-67d8-49a1-95a8-8c24e284c916,Bhutan,New Jersey,North Amandafurt,79977,1981057196
ea2a3c9e-59f9-4674-b3c8-a7565eba528e,China,Maryland,Jessicaland,9149,10847007099
1b2fd12d-3fbb-4d30-bb3b-c59780529c43,Antarctica (the territory South of 60 deg S),Delaware,New Benjaminhaven,51559,1732841250
2b881c4c-2fb2-4b75-a905-e8997f5ce720,Zambia,Hawaii,Lake Joshua,13000,11859252299
3cac6532-4c5d-4e92-b0cf-ffab5d7057a4,Tokelau,North Dakota,New Hannah,79534,10674348523
04399b38-a03a-4b2e-a3a4-d36dc8e19c99,San Marino,Michigan,Jimmytown,71601,5941633973
9b37e827-aa11-478f-b052-d1f31fbc4dbb,Equatorial Guinea,Maryland,Powersfort,47544,25950246251
fc60b059-8e32-411f-a6bc-a0baca54e3d5,India,Utah,New Jessicafurt,17828,5765406121
6e487363-e6f8-48e9-8da9-32b638c8e1de,Ethiopia,New Hampshire,Maryburgh,85822,5438571235
0dff6314-86f8-48c7-bc2a-6bb9ff917879,Georgia,Texas,East Ian,51392,5377071992
ab7909c8-ba33-47ff-823e-71b514d736cf,Colombia,West Virginia,North Anneton,34433,6674928420
3aa8373d-acc0-4861-8127-37b0b8eeb985,Sierra Leone,Idaho,East Terrance,80916,5399097153
b3996182-f791-476c-a1d9-47e105da5f3d,Saint Kitts and Nevis,West Virginia,Clayburgh,14675,24743275915
dafed448-1847-43f6-adfb-7ba842c9c257,Micronesia,Hawaii,East Michellestad,91912,22353960795
4f4ee9f5-b05b-4124-9e19-76b5ef311b92,Guyana,Texas,West Tammie,60810,11443514306
0a29504b-62f5-4b1c-af57-e92f9bcd369b,Taiwan,Rhode Island,Mcdanieltown,62839,1710583924
7e04bc64-bfa7-4859-84cb-96705ec30eb1,Andorra,Kentucky,Silvamouth,95683,2755837096
233f9d50-ef2b-41ff-ad91-4f1faf2c6a8a,Mayotte,West Virginia,Debbiefurt,41667,23387476743
f93518d3-a8d0-4af1-984e-8ea3317e4cd1,Honduras,Connecticut,North Susanport,99474,1568774266
a8287b10-51bf-49c3-8263-cae43ffd5a20,Guyana,Utah,Cervantesstad,39663,1247326196
76993e6d-159b-4cdb-89c1-6fa9eca7720a,Togo,West Virginia,North Jennifer,64621,7746509195
c1de5dab-fe9b-4fd3-beb4-ae549dedd6db,Ghana,South Dakota,Washingtonfurt,83416,5865869082
8be94ed7-2a83-471d-8a8b-c0978f84b2fb,Botswana,New Hampshire,South Brittany,30905,6207811284
3ac56572-2e7b-4f48-889a-01b5436b3b2c,Guinea,South Carolina,West Michael,72241,9171920326
c7fa67d5-ecea-436e-9154-8cec50206bf0,Montserrat,Vermont,West Kimberly,52243,1404746010
a79f936d-2248-45b4-a528-dd189a392373,Cape Verde,Vermont,Petermouth,80380,7397970483
7ecbecaf-4ba9-4323-90e4-560fd61910c7,Saint Vincent and the Grenadines,Ohio,Floresside,6422,1845711259
2f28c621-f978-469c-bc18-5678abc78c9e,Tajikistan,Idaho,Collierfort,8203,2160084337
18ed63e4-73f7-4014-be55-fea9d4e82d22,Montenegro,Arkansas,South Johnfurt,44682,5848918466
cac3aec9-b619-4cdf-bc5b-22ed3b756dca,Portugal,Tennessee,East Stephen,30869,8869465673
8f30c14c-4be0-4d17-95b5-ec8e33781972,Antarctica (the territory South of 60 deg S),Tennessee,Oliviaport,90836,1041461886
f58832a1-3494-4576-8680-09c68a106885,Martinique,Minnesota,Lake Susan,79045,9431529165
d9582651-8b0b-49f2-aa18-e4e056465888,Guinea,Indiana,Nicholsonfurt,21177,5590911845
4447692b-14ce-491c-bc4e-1084579c14c4,Saudi Arabia,Michigan,Tashashire,13484,9094318110
e3e821ce-8f7c-40e9-b18c-a8cd235370a2,Algeria,Pennsylvania,South Jennifer,59687,11184271811
2eb87a4b-b50d-4ef8-b978-f42ef62d8171,Greece,Kentucky,Christopherfurt,46734,2403665021
d1bea520-87dd-4e75-b5cf-c306cf6e9d56,Norway,Kentucky,Dixonville,8207,8228187653
b06bbe06-b344-4776-8a77-9aa7309f670f,Seychelles,Tennessee,Kellystad,45368,37398100450
41b6a88d-c8ff-40ee-b588-9111b6d2371e,Tonga,Oklahoma,East Jessica,59094,24192678420
80bb6012-8d7a-4b7f-aa76-f2e60f36b5f4,Hungary,Florida,New Robertfort,31230,26942796970
e7f7a4ef-e7e5-4436-ac0c-d1d1dffdcce8,United Kingdom,Connecticut,Jessestad,30925,6153990586
201504e8-2372-4ebc-ba9e-64bfec76221c,Morocco,New Mexico,New Chelseatown,75340,41026179807
f495efaf-5aca-46e3-958b-93f06cb98306,Nigeria,Wisconsin,Port Elizabethton,68430,37802881255
d254c486-5e19-4f79-b348-25e05533811d,Tajikistan,Arkansas,Port Coreyside,35649,11054845890
af0a6f8c-343f-4e90-8ebb-907d5a7faaf5,Uruguay,Michigan,Paultown,25706,9796900331
50033b99-212e-43cb-ab60-57b4828a2548,Portugal,North Carolina,North Monicachester,88195,6022495869
75ce000e-ccc2-44a9-abf1-e03b71037ca5,Eritrea,Wyoming,Lake David,42969,33258021777
ab33a99d-49b0-4cff-8e9b-868dba1ec418,Gibraltar,Montana,Melindaport,92855,11786411556
503ae09a-1a64-4724-b37b-6996b3b02bca,Isle of Man,Arkansas,Port Christopher,53031,5093967710
0c00d66d-ff28-46ed-a741-f4d2d1a628cd,Belize,Pennsylvania,Lake Kimberlyfort,90974,31101112331
4dd82563-77d6-43ce-957c-28343e274a63,Argentina,Indiana,Lake Daniellestad,21738,23437825842
0917ca30-3f9d-4a72-bdce-c525f82218ec,Kazakhstan,Michigan,West Kimberlybury,631,6318919222
f6afafcd-3e26-4dcc-a694-c5667925172b,Norway,Alaska,Jamesborough,4295,1708924457
655e8174-8f84-4c4c-94f5-e0d149a482eb,Malaysia,West Virginia,Sandersstad,31913,1840073064
bc6d4070-4ba4-48e2-82b8-c7a7e220204e,Guyana,Minnesota,Lake Madisonshire,86062,1001637511
cc259953-bb08-47bb-80f4-a24f82940e6f,Senegal,New Mexico,Lake Krystal,90338,22288672878
6eb4da05-7c27-40ca-abb3-a07f85b53137,Guinea-Bissau,New Hampshire,Port Gene,50263,33555795318
e9a14945-45b7-4809-9ff8-490ad3c7453e,Lebanon,North Carolina,Lake Johnville,84017,8101471889
5d2da952-eb05-43f9-80fe-c89ef0260aff,Equatorial Guinea,Ohio,South Albertville,73167,7868585855
d1b0b587-96fc-4ea7-87d8-7bd21a755dbb,Tunisia,North Carolina,New Angela,47969,6225920535
b2fb9bab-2127-4863-9206-15a6a0215e91,Czech Republic,Iowa,West Erica,3966,36714283226
bd0ec912-3e48-463c-b251-ea0421ab8f9f,Jordan,New Jersey,Owenview,5551,9308416666
5ab0ed0c-8a2c-44e5-8115-44e09fabcfd8,Papua New Guinea,Indiana,Hallfurt,64818,25880078469
51b1ac57-159f-4bfa-aecf-d7382e04e1f5,Slovenia,Alaska,Lake Natasha,13357,29728619213
0ab72fe7-d31b-4223-8e34-b23d1fc0efd2,Liechtenstein,Maryland,Singletonberg,32356,6404612526
28a9a5b1-6fd9-4f4c-8127-ece432ab016d,Jamaica,Missouri,New Adriana,81086,22157429439
0f9691fc-e813-4a0c-b809-4251366073d2,South Georgia and the South Sandwich Islands,Oklahoma,Dennisborough,78421,39785192577
5786d28d-305e-499d-b20c-beca47fb3e4b,Sudan,Indiana,East Manuelland,84596,5024122830
82599615-fa33-4184-ae53-eca4c98c4c91,Kazakhstan,Kansas,New Alvinchester,35041,1989004369
a29becf7-63f8-4012-802a-37e817b65a59,Panama,Alabama,New Elizabethmouth,64600,5652858276
f7d90410-98e8-47d2-a394-7ad2643e523f,Angola,South Dakota,Lake Melinda,47047,5975021499
5a73bf2e-4fbd-4415-b5ac-f7a6b6d74ed6,Korea,Alaska,Hudsonmouth,31259,1321321244
b8d8bd8a-7a05-4c0e-af4b-a88307ae8947,Ukraine,Montana,East Pamelaberg,24602,5312187488
78000c49-0f0c-4652-9877-f89aa7240f94,Northern Mariana Islands,Nevada,North Christinaberg,95959,8367644994
26162fb6-fb91-40ed-97cc-76033f4e79e1,Tuvalu,Louisiana,Lake Jessicastad,21522,29969701560
3d7adb37-601f-4e45-81d9-12ae90f9613c,Iceland,Nebraska,Bensonburgh,72399,37281006039
acc241bd-e0ba-431e-9129-cd35c7d2c42c,South Georgia and the South Sandwich Islands,Arkansas,South Juan,40185,5388222678
eaa5e53e-16c0-464c-a033-731016bd62d5,Cote d'Ivoire,Utah,West Madison,91797,8942576392
957f3b7c-7d24-4f2f-97be-88b5b93c0246,France,Ohio,Lake Deniseton,94660,2537171916
13173f19-b4c1-4bc5-bf49-3bcdc58d21ce,New Zealand,Alaska,Port Josephview,21225,10278959223
2154818d-622a-4380-9320-0081554cc704,Palau,Kansas,Laurenmouth,11469,7681507765
e6ecf123-8611-4f3e-817e-cdd5a3227581,Heard Island and McDonald Islands,Arkansas,Masonhaven,7484,6231597929
0a9bc97d-4fe5-4b28-81d0-62561102e31a,Croatia,New Mexico,Olsonstad,96904,1166381319
bf0e5376-ec32-44e5-9bfc-639a9e2c50ce,Macao,Nebraska,East Daniel,61845,5808401175
f3ace4b4-6ef8-43b7-8517-a9930f3e78b8,United Kingdom,Illinois,Spencerborough,40659,1342745871
d90ef160-0506-4594-b6e8-b91509162fe0,Seychelles,Colorado,Mcdonaldside,97232,1100834114
70c28d47-e537-438b-8aa5-a134b52b90d9,Qatar,Louisiana,Beckyfurt,20082,6047826998
8709f872-b605-4e0b-a11f-8f19660ec2e2,Maldives,Arkansas,Pagefurt,87774,2400659041
265b3210-d6be-4131-8209-968f29820c36,Kiribati,Georgia,Port Christopher,23985,26843162580
63353c16-6b0c-497c-813b-de07d797202d,Cuba,South Dakota,New Scott,20958,12743560936
44a1fc79-1ff7-413d-9034-1e7e4ac75f0a,Morocco,Connecticut,Port Melissastad,13167,28202515411
74c3e011-7227-42b5-bb4e-4430316b62ad,Ghana,Kentucky,North Jennafurt,93158,1831496724
8f7b6ff9-643d-4b73-b9f1-ad0a2e45dcc3,Hungary,Utah,Davidsonview,79525,10087058753
2a6d4e51-702f-4d11-aad7-321c31978d51,Mauritania,Massachusetts,Timothyfort,25944,8517688214
c5858666-a5e2-4d93-a55f-e0ea004253a8,Senegal,Arizona,New Dustin,55872,5941921052
0657e448-d5bc-44f7-b2a3-89ea4378e977,Portugal,Kansas,Petertown,76046,1336316726
c2fc02b2-ef98-4456-9573-d0cd26570965,Panama,Rhode Island,Port Patricia,57660,2489134601
5643065e-aa81-4be9-a6ef-c79d6dcee899,Saint Barthelemy,Colorado,Dalehaven,65447,7628002401
4d19e0f9-2cc0-48ef-92fe-fa1d976e2915,Portugal,Michigan,Henrymouth,73316,10742092744
a0b62434-ced8-4bd6-a24c-d65c0d96ffe3,Bouvet Island (Bouvetoya),New Hampshire,Yvettefort,23515,1852319294
8c985ed0-fd61-4146-a213-5388fe9edc48,Reunion,Delaware,Port Julie,83668,22873872300
5a927f06-88f8-42e0-9cb6-50bbce4e5a3f,Suriname,Arkansas,Torresview,39345,12515880273
603fdaa3-688f-475d-9e69-0aa30a6aa253,Mayotte,Nevada,New Sherry,89144,11176075084
e211ad8f-7c58-413c-b93a-371af4a2ee7a,Ecuador,Illinois,Port Erin,59370,21325657060
6ad66f6a-0a8a-41d5-b2d2-9e932ee095e5,Rwanda,Mississippi,North Darlene,54334,34760671718
beb51717-d6b2-4dec-adac-789107f9b7b9,Namibia,Washington,Donnaberg,65364,11060415211
b744e9d0-e006-40e8-b4b9-622751a4c8e4,Suriname,Nevada,Huangmouth,67812,23750398329
25b2ab45-df34-4d39-b421-8b8aaef80896,Cuba,Florida,North Samanthamouth,52508,12010190117
48fddefb-b428-41a3-8877-204d2d3e89d0,Saudi Arabia,Oklahoma,South Douglas,38919,8980169544
1be683b0-3aff-4655-a243-26900f8cd9b1,Indonesia,Connecticut,Toddborough,2385,9770467281
da91063b-e5c4-4250-9bf8-ff837e07128d,Maldives,Pennsylvania,East Patrickchester,80590,21772181450
257dbc62-2991-44b1-a22d-dcdd3706abc4,Malaysia,Colorado,Josephhaven,16982,11581375145
07615fc8-5890-4a53-b80f-b16f82cd3a42,Saudi Arabia,Wisconsin,Joelview,44367,11019388307
16c82f56-6155-4010-ab2f-0753cc0cf502,Uruguay,Maryland,South Nancyview,88194,1085528146
6c2121d4-e3bc-405f-bb46-219ce6aa6555,Qatar,California,Davishaven,38411,29635097220
5d7e7616-e54a-47f1-8326-bdee35064e23,Gabon,New Mexico,Elliottfort,27858,37394495923
53bf6f3a-6cc3-4573-bc47-ad717787bc92,Falkland Islands (Malvinas),Idaho,New Manuelview,1944,5522239255
763876e3-9c8d-4476-9f9c-2920014860b7,Svalbard & Jan Mayen Islands,Maine,New Scottbury,4893,39102350290
19257db4-ec7a-4a5b-8ff1-0fdbd52e7e5f,Serbia,Idaho,Andradefurt,68945,26633594244
69b3a77f-e942-4805-befe-e849f474548c,Argentina,Wyoming,Deborahfort,7808,23957428136
69eae8a7-aa08-423c-8d22-e76208aac108,Israel,Maine,East Meganfurt,30353,6742186032
5669038b-f3d2-475c-90d3-8fd546059835,Cambodia,Vermont,Angelaport,66720,6355226717
18229e9f-7e9e-43c1-9b65-520fd984ceb4,Falkland Islands (Malvinas),South Carolina,Singhburgh,63633,7678970240
94360294-bc76-4d75-abfc-d6f01bcbdbc7,Georgia,New Hampshire,Burnston,94770,39223769992
ce33da6b-1894-49f3-a571-b71c5cb2e1b5,United Kingdom,New Hampshire,Port Luke,47613,33172269534
26e8a371-4497-4acf-a8c2-a3ded131efd5,Sao Tome and Principe,Washington,Christopherland,55166,12132831159
14b32175-d31a-41b6-96d4-683b2c927e55,Greece,Connecticut,Port Katherinestad,98652,25584854727
f85b2fc3-b68d-4d93-89ae-cbfc6a5e2b96,French Polynesia,Indiana,Middletontown,60848,7177160538
68992d83-a820-4ca2-90c6-1b8808c810ba,Rwanda,Utah,New Jeanetteburgh,70668,6295215035
8b135201-d183-41a6-8096-ca031faf58ff,Liberia,Ohio,Kennethfurt,34952,7354410785
1a7f9068-a3ce-4680-af34-cf60a23e5f42,Cuba,Alaska,West Donna,71091,38400635902
beeb27e0-e775-4f13-b85a-abcb26a353fa,Micronesia,Massachusetts,West Aliciahaven,93548,39141823917
7793d817-5e43-40d3-bd27-034cdfd21532,Mayotte,Maine,New Brenthaven,98669,23673350368
c45411f6-254c-4f93-91c9-25bfbd519d54,Guatemala,Florida,Smithmouth,95394,6297512790
e3743d48-f491-479b-9560-daf5618c42f2,French Guiana,Maine,North Michael,89738,2053962769
56aa10e9-d6ea-4689-aba4-66c93f7dd1a8,Korea,Louisiana,South Edwin,14724,35852336139
4eb40437-39af-4029-8bd2-0124116546b3,Poland,Kentucky,North Tracy,97403,5402522184
3695f0dd-5982-45b1-93b8-787203d3b9c7,Lao People's Democratic Republic,Michigan,West Sheila,82498,1062133324
263300f6-6fe7-46bc-a06c-b0534729e368,Svalbard & Jan Mayen Islands,South Dakota,Stephaniemouth,75967,34222349241
c048709c-075f-4ca4-af3d-c56443cbcf87,New Caledonia,Iowa,East Barbara,69603,11422326136
831c3cd0-0916-447d-abd6-7b0f93964b8f,Mozambique,Missouri,Lake Roy,88148,38677400597
72e7ce17-3c79-4183-bd29-b1e79661ce2a,Puerto Rico,Iowa,East Stephanie,6612,38673429946
2038498b-2b7d-4dae-80f3-d2fe3b5e4d62,Western Sahara,South Dakota,Lewisbury,10374,7029516268
e385a2b5-1eff-498b-9be0-4d2e505dd383,Liberia,Rhode Island,Port Richardshire,40009,1395354970
0b0cc13d-bbc2-425e-b6a7-7db119169e03,Christmas Island,Texas,Port Jamie,79445,1640301022
67951e30-1cf4-4380-a3d6-644cf2cd0b3e,Switzerland,Mississippi,Davisland,18331,1371231806
6ac1e2cb-221f-4343-8023-1dd533949252,Spain,Ohio,Jenniferstad,61819,21902949040
f980684e-d814-4d62-9f1e-036a6a3b2205,Angola,South Carolina,Craigmouth,93571,1474917024
c38f5015-2fa0-4bf7-b783-2af8f00e49d1,Guatemala,South Dakota,New Jonathanville,14631,1553538276
5b6ed2ba-fb8f-4fb2-9722-cbedbee6249e,Burkina Faso,Indiana,North Ernestview,50485,5093683710
55c9ea52-eba8-464e-9204-c9a7f9dd1e1a,Cook Islands,New Mexico,Halehaven,93016,7085042638
4793d56c-b46a-400c-8dab-439eedeb9413,Guadeloupe,South Dakota,Diazborough,74917,22531852410
25b4c85c-f435-4905-9e78-3e1777f17a27,Spain,Connecticut,Kennedybury,23980,6506746225
a0a26265-4e81-4a39-b1b0-bf8787e3aca5,Guernsey,Kansas,Lake Chad,20614,7567280188
db1839e6-e8f3-4301-86ff-2ff950f933b9,Montserrat,Utah,Evanschester,26427,7334800488
a9c2f6a7-a42f-4cee-8eba-c67e55387b46,Singapore,Minnesota,Courtneyborough,36652,10459831187
45238eff-2030-42aa-8c63-51462bbefb67,Mexico,West Virginia,Jessicatown,77217,7217744376
9b31a0fe-3949-438d-bedd-422e2387fdac,Turkey,Nevada,Wrightbury,80785,6339361403
6ff22104-5d08-49ba-80fb-d7592a7dad9b,Chad,Florida,Gibsonfort,49625,24429248343
349d0051-70b1-44a2-b180-9bbdc1b895d6,Morocco,Delaware,New Emmaport,22420,10431170682
3e7f9b37-b3c2-42a5-b10b-6df3aa1d234c,Bolivia,Mississippi,Kathrynbury,55557,12304162471
32d82fae-6d15-4015-99db-2d3d5ccc0fe8,Montenegro,Tennessee,Sheilaland,65454,11820152718
50b49880-8e21-4e04-8fcc-5035ec7b5616,Saudi Arabia,Idaho,Kelleyport,52968,1928070320
35207e14-034c-43bc-a716-7bc390e1d21d,Iraq,Arkansas,Lake Sarahville,56065,8503119968
cc96ff01-bbb7-4a27-848d-412ea0860cda,Cameroon,Rhode Island,Wintersburgh,70000,11340521955
efa7d259-39f8-4a06-a38e-c4d430cfdfc5,Martinique,Virginia,Johnnyland,59850,2435014728
412bf6fe-6f01-451b-a2c5-f16b435fc1ed,Argentina,North Dakota,West Allenland,60984,1589632175
0227a742-cec1-42df-83a9-b37bf124770c,Saint Martin,Missouri,New Sheila,53332,7643722341
61aadd59-7671-4243-ae69-5381047fbd5d,Congo,Idaho,Ashleyville,44098,5395476233
45a77309-029d-4e35-8b75-f836ca5a39d3,Mexico,Arkansas,Elizabethtown,57656,22969689338
0b5b0aec-1e10-41e1-9817-a49611b14dcf,Andorra,Idaho,New Caroline,50130,6843401782
118c1918-5910-4118-9efc-f70c50523ce1,Cameroon,Nevada,East Anthonyborough,7741,5980684017
b206ad45-72bc-429f-a153-4658ac84aa8e,Singapore,West Virginia,Helenstad,46650,6879922931
a22835a7-a4fb-49fc-8d3c-2a31a70dba95,Gambia,Rhode Island,Anthonyberg,35550,6962613166
765ec932-b96b-462e-a791-5fbedc2fd0b2,Algeria,Utah,Lake Laurahaven,55835,5174445191
41ec5392-5451-48a8-994b-d8cd7779bdc0,Iceland,Minnesota,New Paulville,61079,2608050476
ba28072f-9134-4340-961e-861052b41079,Ethiopia,Virginia,Jamesside,81450,1933270966
ab3031b4-347c-41c3-9fbe-839b2a7eebc5,Australia,California,Lake Scottland,9701,5208508120
bd2f0e8c-5aca-400b-ae07-00dc7a7d87f9,Papua New Guinea,Delaware,Derekshire,21487,2608051667
28112d6e-1ab3-495d-93c8-f62481c78a38,Cameroon,Nevada,East Matthewview,4063,1311993958
3a11714f-707d-4055-8882-ce4d656309f7,Saint Helena,New Hampshire,East Kristenchester,60452,9148178384
189218ee-9dac-44e2-86cf-cc4772688765,Andorra,Illinois,Jacksonburgh,74364,6950478106
72c090d3-12c1-47e8-a80f-d635a669e688,Macao,Vermont,Lake Daniel,14563,6819982432
f33ac885-f7b3-4634-985f-91a27389b810,Botswana,Florida,Lake Matthew,16316,1175326342
c27fb4de-f313-4aa6-8db7-ae78fbe492f1,Vietnam,Louisiana,West Alexander,34688,6655078144
c67b48d2-b093-4a73-8fea-b45a2a12a923,South Africa,Maine,East Kevinstad,70939,10045421933
937f6b4f-6c56-42fb-b2ab-e08e2f891fe4,Korea,Mississippi,Sandovalside,51045,13085302862
